12.296147619054166;27.358232963936423;74.07422311890087;17.961686201439054;0.8291169479512805;95.29021182459827;57.066551966006664;0
17.95086886548274;18.74855161913632;60.94995565086304;13.512101677441702;60.203870792444626;47.5979966632705;25.67449861758001;1
52.59079366279236;93.97724247567687;71.7895615630484;3.6180390917585625;67.54599140320212;83.96156820690663;75.88697556876402;2
63.334291781046446;65.43000059154146;47.27706098890517;66.08140175057105;38.767755538529414;58.17117188661474;28.763883877015573;3
95.02759606401324;22.331107755394164;45.282932697897614;13.06488153906864;4.261844449551832;93.97985822836333;83.09511457298278;4
23.491345773604287;99.70443743556994;36.52828597672264;25.655092195696483;61.49608700332124;73.01491934967844;24.056811710054006;5
86.70655955182956;8.662825980486023;46.85734467045126;84.98380338043536;90.55539880127579;29.13860582962404;67.16908816511942;6
31.0739777467681;16.79622220187954;25.185565158221735;42.94947092638518;96.35164431172905;96.9552737299735;71.39496629041707;7
35.04561582062562;82.3079688484219;72.57275252646873;36.19633100685448;97.9269256348621;68.58727593201003;88.78054480618336;8
23.408687013103645;0.39041027837561915;23.471027403384358;66.2996047901083;31.836923609936353;91.71086109131194;5.518701978203944;9
25.418529671674474;14.517576922976739;77.02276426757348;62.6020802733234;41.434073613107394;92.4591417337431;43.37620835004824;10
14.21282912442784;67.44090653527365;18.745201947655964;96.25073793171063;41.45873172004475;69.67840890649859;23.077495633375833;11
85.14366600924157;95.33676641230964;30.549919086262513;91.02532703619751;95.26913027539183;79.46717905477601;84.15252889669762;12
