81.87522990435177;69.83701894743066;13.241865447100054;0
67.20067183802263;84.11797572682396;53.216772119154044;1
27.364022831392397;43.48218467127227;99.25209316134558;2
18.073983096363943;63.72688862127037;50.005250431390145;3
68.0381791046711;71.63372463229146;97.6140187889104;4
46.97562663082117;20.022548993006183;4.410031630981037;5
29.333485606586873;72.17315239856732;73.76025704330851;6
57.24089807021825;89.74869211432606;34.46752855120727;7
53.64703051923813;25.34851076013792;65.57316035445331;8
32.795697015904516;72.6268543191136;3.8614078915808037;9
18.075973108571763;86.74317774637478;8.957228878675593;10
13.357582442519;84.23533601396655;32.092956208870326;11
75.81796979377503;52.51330224657663;78.64291321783286;12
5.1062845307891624;69.31953156248947;40.39340668063802;13
70.06729627126985;21.329885562817108;88.37083936213482;14
25.9867978447887;37.603594238005854;76.79492634718515;15
35.70594532432491;77.91995187636617;22.300360312884493;16
82.78037916838399;55.18810051527012;74.77375737721242;17
87.05881320788649;0.35431143143194177;20.532622877288233;18
2.694180419785497;90.07724011885789;97.1421190411398;19
70.88214078788599;85.29616329949165;73.75234837334322;20
33.331061256571125;91.02602233889556;78.27444914676705;21
42.31514794221152;76.08824159381065;8.494506574109394;22
30.448175231951524;38.78793688007328;22.218102269409822;23
94.63891022087957;1.7216731821220854;14.268949268205233;24
89.37687650518457;48.60135639374088;20.4013811479832;25
54.764991109641144;19.60761698959006;55.505597358300726;26
30.67626659261119;1.0758236368644147;92.30984104740271;27
11.941448555387002;95.6114866347334;59.337467509450626;28
7.835494508569463;18.09276697681025;4.093977991900366;29
71.96904373524106;38.084705307911904;72.43344306602111;30
68.72040440535739;12.79084233939518;5.57824498659768;31
49.370252507883365;32.713828744959436;1.0067245297263328;32
20.451663380084373;9.997177646394794;6.384132994194191;33
73.66814340500738;61.47392330286456;7.362161000282641;34
43.475591346558986;55.32402376691144;85.22196226328785;35
91.16468749691322;81.3507124846187;13.076069115851974;36
64.45165515227461;48.85590031111423;67.0900886962192;37
61.66221836353157;86.56140541905309;51.329954684084186;38
66.88340605003938;38.35253940208304;5.504647423463826;39
68.798705176148;60.62048425493452;8.125775808880864;40
67.69086854804526;23.52868283765058;59.63722992602493;41
26.135083591368268;13.920916877280032;31.978066243033908;42
94.82247756871675;38.01398768966654;93.59494189695482;43
19.104783754234656;16.377652602026117;30.31214217999486;44
80.79609415766043;80.1974433682977;53.89902829591479;45
82.6841169888471;99.24718702689881;97.90525090092343;46
20.880897597398707;97.42489115895499;16.463623717511854;47
26.09370615738973;92.1678850723099;77.33920327196792;48
1.0035776347313563;59.350077683971136;0.4303216691324385;49
5.484658149939758;40.590978907332044;76.2039462062986;50
29.470569181329576;54.07830701583698;11.92880759164825;51
78.9192049162475;6.20489672454293;84.17851720057719;52
53.33718551651161;90.9157169871073;64.06713348211788;53
95.1127522282967;31.549041889552633;24.508157111236283;54
28.857921596005475;24.10943838821683;87.46987645544216;55
5.737535271031691;89.0436766678809;60.146974609514245;56
61.166799972516806;85.22176806416194;19.187581639884044;57
19.047907975116786;78.8961522644522;23.836744492458784;58
6.242163227656605;16.167416095307065;31.87826482801799;59
8.168809106026586;14.934426834768944;52.09097835026638;60
62.52997637913387;88.06920133636156;1.7198772083552916;61
10.969980917928835;81.3958181728635;8.747929373823936;62
60.95168646696405;53.659109440387695;52.27080697063068;63
52.20963488183571;10.224293649409322;84.89551037046098;64
93.21144224236295;37.137393854278635;26.738647726306187;65
11.497153365244973;63.958721866247515;5.053763740171446;66
87.01997093985393;19.461087608064542;55.897870274033025;67
50.787041724941574;67.28441237075488;26.221000874798072;68
17.579563461218207;30.22592633566843;62.37216623391928;69
36.764777866381316;15.009238223278999;2.813547546221229;70
59.49662741165469;78.7936862923601;0.554892105997673;71
90.1947835115918;79.17783421925523;49.635230576622625;72
26.297361733597636;81.78466172321735;15.576544127004176;73
15.564862790360989;64.65276519535122;3.611956773417424;74
83.88330557881963;40.784923520108066;27.828445444756877;75
53.07000095250448;56.644621460744204;99.70888202831733;76
43.76094453640362;1.3643535723036004;22.48387351912854;77
95.50486725459754;25.662865099349162;56.44894962006886;78
43.68198383673545;25.46923980489605;35.35232150415622;79
31.44655861552714;88.3214893941554;88.2874337360193;80
34.21394331921375;99.1470781383006;95.31247101429268;81
71.41459301644005;98.11719138629499;58.42847376591316;82
38.795071209481755;74.55787579286222;33.821532454972505;83
33.2821395134988;38.943288066392476;45.7094267259477;84
7.758329828395006;48.35718788399163;28.086626840572848;85
92.48818996834797;78.50888174799145;61.20568631746814;86
33.249022761003225;39.80337301754863;65.19135586174022;87
16.36692194749274;48.15427793872817;54.66857977729025;88
71.3164265211904;38.073808091146645;92.71980216421379;89
52.59408244119869;80.86817785124212;58.144069012466616;90
99.78789918098838;8.489198415422827;16.449512172017357;91
36.62065893830368;90.01466901880573;0.5569005859581866;92
12.189430053706152;39.50843869475785;59.41632859336286;93
70.89990899559429;72.39838413739359;59.3227190728418;94
5.355821011696538;8.687662144771169;85.31669723068138;95
41.594711448296415;63.489917149350084;94.22089486691512;96
13.173094577926614;93.33110538462252;35.94251887032114;97
45.15332169645343;41.70567478752238;97.50248462156492;98
10.394465569281497;88.70982824464826;79.0221759592213;99
24.056203362891935;83.1365327422978;41.22669711120261;100
96.34162590390629;74.20045579725694;33.39535382171523;101
15.962339257103753;34.340784794048304;11.84170672622028;102
36.103447699659895;32.99541880742692;51.18496111415529;103
12.869813762647542;43.56175251103831;44.64336602430925;104
47.99884282467125;95.90041408920078;41.258844658004165;105
26.780088382553025;74.46596665103809;0.4788831603774968;106
34.04371325958113;39.18888817522353;76.71269346785124;107
69.36179722732547;60.64856994485073;21.816823556767815;108
54.94373214783215;60.66667108759163;34.99888291522755;109
98.72646171900126;12.338415095861455;7.153490122971073;110
23.378611624451207;23.63117053754601;73.1522906338059;111
94.70864424576834;89.07350591346433;44.37992391092751;112
87.79150515076127;81.41067378020573;77.75607481468363;113
6.594377356453762;74.32551750282596;53.80829160823261;114
78.69247462230403;93.83100360944131;90.47746798530558;115
52.03332802174741;12.019888434489978;51.36768413593864;116
67.95448328833511;60.33715034659123;84.44616546305652;117
53.241117651437065;93.40877620681637;69.43046185727569;118
97.62319309305664;19.94180958071883;90.09668515832259;119
55.05480605486803;63.45668909813745;76.7522035483977;120
47.69831665772283;17.511215607610463;53.20660910155729;121
33.732810092460866;21.283098174198557;31.36458623752144;122
42.503577416189444;87.06469549427894;95.39465954590727;123
68.24088027972287;71.03788645025055;69.16084948180196;124
21.976334380475226;7.407320052008504;12.654929137374094;125
45.98194431450888;19.675008774923974;56.72533786729249;126
13.55267102047124;29.203345569921645;70.95323689520232;127
15.972857332424573;60.740534037999595;13.036257424368836;128
68.4984156213715;54.94533077921412;54.42448927897905;129
10.390996096306104;78.0831286447451;44.6258031569683;130
